"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_id","short_ensembl","symbol"
"ENSG00000111328.7",1675.10894542492,-0.242353228698915,0.205448540816051,-1.17962983692304,0.238147470633122,0.604082205984206,"ENSG00000111328.7","ENSG00000111328","CDK2AP1"
"ENSG00000283674.3",53.9794696458767,-0.617025714463549,0.523255254032189,-1.17920596058762,0.238316173184175,0.604150652925996,"ENSG00000283674.3","ENSG00000283674","LOC729732"
"ENSG00000111664.11",41.4741650110711,-0.407893443337324,0.345935835520929,-1.17910144441409,0.238357783526524,0.604150652925996,"ENSG00000111664.11","ENSG00000111664","GNB3"
"ENSG00000135451.13",477.708954795585,0.299417097065161,0.253878647010216,1.17937093407116,0.238250503802668,0.604150652925996,"ENSG00000135451.13","ENSG00000135451","TROAP"
"ENSG00000259137.1",7.3386697955374,-0.513162995200691,0.435184826405543,-1.17918402495606,0.238324905848881,0.604150652925996,"ENSG00000259137.1","ENSG00000259137",NA
"ENSG00000021776.11",4476.6178879669,-0.0946134748294232,0.08024726789647,-1.17902424979113,0.23838851981073,0.604150652925996,"ENSG00000021776.11","ENSG00000021776","AQR"
"ENSG00000174448.9",1.94488565707358,1.01880113048761,0.864207035588829,1.17888548522803,0.238443778194108,0.604150652925996,"ENSG00000174448.9","ENSG00000174448","STARD6"
"ENSG00000279981.1",1.58386213820396,-0.663463612451776,0.562609463309067,-1.17926138062009,0.238294111248682,0.604150652925996,"ENSG00000279981.1","ENSG00000279981",NA
"ENSG00000090659.18",1086.30453312449,0.46228157709919,0.392103437106152,1.17897864020518,0.238406681317764,0.604150652925996,"ENSG00000090659.18","ENSG00000090659","CD209"
"ENSG00000238222.3",5.310346935876,0.575175334646409,0.487892788236846,1.17889698006192,0.238439200414468,0.604150652925996,"ENSG00000238222.3","ENSG00000238222",NA
"ENSG00000184305.16",484.343717261564,-0.488225458102108,0.414204089877882,-1.17870747786689,0.238514676956633,0.604206872923487,"ENSG00000184305.16","ENSG00000184305","CCSER1"
"ENSG00000171444.19",1282.58446396292,-0.341086176850507,0.289374902164162,-1.17869992974377,0.23851768363632,0.604206872923487,"ENSG00000171444.19","ENSG00000171444","MCC"
"ENSG00000119771.15",324.215265820353,-0.403488178741537,0.342348489282457,-1.17858904412643,0.238561856313291,0.604253261205024,"ENSG00000119771.15","ENSG00000119771","KLHL29"
"ENSG00000168297.16",1724.18370344601,0.226843920841612,0.192505155185481,1.17837842120667,0.238645776494089,0.604280293948766,"ENSG00000168297.16","ENSG00000168297","PXK"
"ENSG00000173124.15",7.52266197219267,-0.867574599255237,0.736251272720823,-1.17836753755156,0.238650113522178,0.604280293948766,"ENSG00000173124.15","ENSG00000173124","ACSM6"
"ENSG00000198597.10",124.45953216598,-1.16080770161737,0.985015447958221,-1.17846649412812,0.238610682358922,0.604280293948766,"ENSG00000198597.10","ENSG00000198597","ZNF536"
"ENSG00000135637.14",314.198184728259,-0.157543661999208,0.133745185851067,-1.17793893661819,0.238820950949359,0.604385393683822,"ENSG00000135637.14","ENSG00000135637","CCDC142"
"ENSG00000100577.19",401.996820318717,-0.246926791010267,0.209623448672185,-1.17795405320527,0.238814924112549,0.604385393683822,"ENSG00000100577.19","ENSG00000100577","GSTZ1"
"ENSG00000170043.12",594.984047174217,0.230426446924264,0.195591738130753,1.17809908090404,0.238757108427785,0.604385393683822,"ENSG00000170043.12","ENSG00000170043","TRAPPC1"
"ENSG00000130254.12",3512.50286827638,0.149933833140804,0.127283118613499,1.17795537046892,0.238814398937375,0.604385393683822,"ENSG00000130254.12","ENSG00000130254","SAFB2"
"ENSG00000197038.6",1.97008729941493,3.44518704533541,2.92446861816198,1.17805574111467,0.238774384917312,0.604385393683822,"ENSG00000197038.6","ENSG00000197038",NA
"ENSG00000043591.6",2.02324513790846,-0.758062697725953,0.643710780865096,-1.17764486825462,0.238938214507547,0.60461666885243,"ENSG00000043591.6","ENSG00000043591","ADRB1"
"ENSG00000116675.16",596.213628931188,-0.510116297051701,0.433238609944744,-1.17744883614312,0.239016407406202,0.604749039031221,"ENSG00000116675.16","ENSG00000116675","DNAJC6"
"ENSG00000081019.14",1127.80579592122,0.149756622118224,0.127216163556318,1.17718234799564,0.239122732616043,0.604887059684579,"ENSG00000081019.14","ENSG00000081019","RSBN1"
"ENSG00000237631.2",7.41306256885604,-0.334784151125127,0.284382682150972,-1.17723114710409,0.23910325992884,0.604887059684579,"ENSG00000237631.2","ENSG00000237631",NA
"ENSG00000165572.8",365.349001025026,-0.183796790648616,0.156152471444609,-1.17703414456564,0.239181878239253,0.604947300332109,"ENSG00000165572.8","ENSG00000165572","KBTBD6"
"ENSG00000187097.13",906.027676196498,0.120777568180341,0.102615372443309,1.17699293297469,0.239198326960899,0.604947300332109,"ENSG00000187097.13","ENSG00000187097","ENTPD5"
"ENSG00000259637.1",1.56539166637255,-0.661189163056818,0.561820960864788,-1.17686809342086,0.239248158857582,0.604954056434061,"ENSG00000259637.1","ENSG00000259637",NA
"ENSG00000167394.13",76.0034796641355,-0.221659343966186,0.188369416205844,-1.17672681919853,0.239304559771464,0.604954056434061,"ENSG00000167394.13","ENSG00000167394","ZNF668"
"ENSG00000178691.11",2725.31732272761,0.167744700823153,0.14253649554852,1.17685439211638,0.239253628419368,0.604954056434061,"ENSG00000178691.11","ENSG00000178691","SUZ12"
"ENSG00000025772.8",320.647270176249,-0.231634362475881,0.19683627690074,-1.17678695270532,0.239280551522777,0.604954056434061,"ENSG00000025772.8","ENSG00000025772","TOMM34"
"ENSG00000144048.11",1237.61312192757,-0.0901847205955799,0.0766511395535073,-1.17656072852805,0.239370880149397,0.605056251143531,"ENSG00000144048.11","ENSG00000144048","DUSP11"
"ENSG00000235238.1",27.0454367135756,0.29375337364951,0.249685933877288,1.17649147906698,0.239398535443377,0.605060700829631,"ENSG00000235238.1","ENSG00000235238",NA
"ENSG00000146676.10",354.080203974839,-0.168180836881897,0.142973704335605,-1.17630607434723,0.239472589307125,0.605182405553783,"ENSG00000146676.10","ENSG00000146676","PURB"
"ENSG00000134313.17",7621.44495378995,-0.108359887531783,0.0921275822927329,-1.17619376125027,0.239517456963746,0.605230334099155,"ENSG00000134313.17","ENSG00000134313","KIDINS220"
"ENSG00000230630.5",10.7695169997734,-0.527730406194588,0.448705609058125,-1.17611724823842,0.239548026335287,0.605242126227326,"ENSG00000230630.5","ENSG00000230630",NA
"ENSG00000275969.3",14.1219560762711,1.7651431177828,1.50091864474382,1.17604183542145,0.239578158836087,0.605252812127151,"ENSG00000275969.3","ENSG00000275969","SPATA31A3"
"ENSG00000117020.19",4674.44353962098,0.214682298128008,0.182558749886087,1.17596279697339,0.23960974288911,0.605267162415886,"ENSG00000117020.19","ENSG00000117020","AKT3"
"ENSG00000144535.20",2549.71267206339,-0.134604825721024,0.114476498763255,-1.17582933768262,0.239663080373737,0.605271026374053,"ENSG00000144535.20","ENSG00000144535","DIS3L2"
"ENSG00000177663.15",3548.63806655924,0.209883785368976,0.178492845605017,1.17586665536961,0.239648165383131,0.605271026374053,"ENSG00000177663.15","ENSG00000177663","IL17RA"
"ENSG00000199568.1",79.2235915883085,0.506838642516026,0.431148067830326,1.17555587124998,0.23977239836436,0.605481666506176,"ENSG00000199568.1","ENSG00000199568","RNU5A-1"
"ENSG00000071626.17",2035.8027838985,0.0826649349198483,0.0703361821657791,1.1752832237185,0.239881423990826,0.605691522905731,"ENSG00000071626.17","ENSG00000071626","DAZAP1"
"ENSG00000125246.16",313.751714713463,0.2867450270249,0.244010718420756,1.17513291580272,0.239941543692697,0.605777861688121,"ENSG00000125246.16","ENSG00000125246","CLYBL"
"ENSG00000231991.4",195.697903580309,0.273849630256888,0.233060135965943,1.17501703636226,0.239987900047724,0.605829437393596,"ENSG00000231991.4","ENSG00000231991",NA
"ENSG00000143127.13",1141.14574392403,0.526356456425346,0.448110591361716,1.1746128446236,0.240149642123848,0.605833198026205,"ENSG00000143127.13","ENSG00000143127","ITGA10"
"ENSG00000163382.13",1248.88584865524,0.214763232559015,0.182832623848194,1.1746439341008,0.24013719857742,0.605833198026205,"ENSG00000163382.13","ENSG00000163382","NAXE"
"ENSG00000164087.8",287.823648319308,0.263707702604331,0.22452146926339,1.17453223279494,0.240181909081359,0.605833198026205,"ENSG00000164087.8","ENSG00000164087","POC1A"
"ENSG00000291202.1",2134.50410735447,-0.284870355257035,0.242543402343615,-1.1745129016268,0.240189647332721,0.605833198026205,"ENSG00000291202.1","ENSG00000291202","GTF2IP12"
"ENSG00000253846.3",391.148381812006,-0.314202192515589,0.267521098500172,-1.17449499974817,0.240196813597311,0.605833198026205,"ENSG00000253846.3","ENSG00000253846","PCDHGA10"
"ENSG00000106609.16",1933.15170924865,-0.173046874829435,0.147331933861655,-1.17453745629869,0.24017981814708,0.605833198026205,"ENSG00000106609.16","ENSG00000106609","TMEM248"
"ENSG00000235453.12",96.9934407293234,0.213753914853468,0.181987813001165,1.17455070934942,0.240174513095391,0.605833198026205,"ENSG00000235453.12","ENSG00000235453","SMIM27"
"ENSG00000177192.14",730.027143896537,-0.204900900254477,0.174415391447798,-1.17478680381142,0.240080020895329,0.605833198026205,"ENSG00000177192.14","ENSG00000177192","PUS1"
"ENSG00000228807.1",8.26005428931889,-0.650256504240915,0.553807205391856,-1.17415681470019,0.240332220075732,0.606109298897955,"ENSG00000228807.1","ENSG00000228807",NA
"ENSG00000229065.1",3.59623954600746,-0.782648331770742,0.666639331448852,-1.17402063582081,0.240386760152845,0.606181420001227,"ENSG00000229065.1","ENSG00000229065",NA
"ENSG00000050438.17",267.542552264917,0.399976948328759,0.340710776871324,1.1739486258746,0.240415603891603,0.606188734275516,"ENSG00000050438.17","ENSG00000050438","SLC4A8"
"ENSG00000141627.14",6304.98803152108,0.125943122452816,0.107292403210302,1.17383075301201,0.240462823382689,0.606242374963305,"ENSG00000141627.14","ENSG00000141627","DYM"
"ENSG00000111665.12",117.953154266691,0.311964711152958,0.265787215014064,1.17373859061073,0.240499747896882,0.606270051716316,"ENSG00000111665.12","ENSG00000111665","CDCA3"
"ENSG00000257365.8",274.537261970693,-0.297473132172132,0.253485423947692,-1.17353150938382,0.240582728771052,0.606413812347831,"ENSG00000257365.8","ENSG00000257365","FNTB"
"ENSG00000121068.14",864.91364174367,0.465902867565311,0.397043442867392,1.17343045436194,0.240623230512817,0.606450480440351,"ENSG00000121068.14","ENSG00000121068","TBX2"
"ENSG00000197713.15",2906.83483723411,-0.102735142352619,0.0875666786699116,-1.1732218683306,0.240706844689566,0.60650394316392,"ENSG00000197713.15","ENSG00000197713","RPE"
"ENSG00000204677.13",6.4194268285786,-0.950566144285578,0.810245215461682,-1.17318328593146,0.240722313143122,0.60650394316392,"ENSG00000204677.13","ENSG00000204677","FAM153CP"
"ENSG00000227495.1",4.5490693052528,0.530396387322713,0.452097644216737,1.17318989405846,0.240719663763479,0.60650394316392,"ENSG00000227495.1","ENSG00000227495","KIF1C-AS1"
"ENSG00000103710.11",32.0782422826374,-0.381430894858455,0.325224956604168,-1.17282172574073,0.240867303863139,0.606803819090685,"ENSG00000103710.11","ENSG00000103710","RASL12"
"ENSG00000204272.13",4.54449379227874,0.415332115406035,0.354156103711749,1.17273742017469,0.240901120421456,0.606823585572203,"ENSG00000204272.13","ENSG00000204272","NBDY"
"ENSG00000226465.5",12.3847949405832,0.512423496653268,0.437110715960302,1.17229680706296,0.241077913084768,0.607203462017753,"ENSG00000226465.5","ENSG00000226465",NA
"ENSG00000211905.1",4.32426913301419,1.5114199274229,1.28937861498613,1.17220799992806,0.241113557332987,0.607227784074432,"ENSG00000211905.1","ENSG00000211905","IGHJ1"
"ENSG00000135269.18",1853.9350179602,-0.298235338551145,0.254444837464616,-1.17210214018439,0.241156050782648,0.607269348268924,"ENSG00000135269.18","ENSG00000135269","TES"
"ENSG00000116521.11",1617.50153630496,0.171059040535145,0.145997127380354,1.171660316915,0.241333461202135,0.607388803796757,"ENSG00000116521.11","ENSG00000116521","SCAMP3"
"ENSG00000248827.1",1.91103972473937,-0.827651386417959,0.706373918041515,-1.17169018458764,0.241321465194304,0.607388803796757,"ENSG00000248827.1","ENSG00000248827","LOC345576"
"ENSG00000145824.13",789.351157443687,-0.591536991719146,0.504806865328674,-1.17180853183129,0.241273936509749,0.607388803796757,"ENSG00000145824.13","ENSG00000145824","CXCL14"
"ENSG00000166002.7",12.3789566874353,0.446949067297739,0.381436358567326,1.1717526587567,0.241296374518915,0.607388803796757,"ENSG00000166002.7","ENSG00000166002","SMCO4"
"ENSG00000142552.8",224.349693923411,-0.342123690695652,0.291953700248889,-1.17184228322502,0.241260383034818,0.607388803796757,"ENSG00000142552.8","ENSG00000142552","RCN3"
"ENSG00000165458.15",5387.33356384108,0.141846086358367,0.121076218814791,1.17154374118131,0.241380286524219,0.60744122508615,"ENSG00000165458.15","ENSG00000165458","INPPL1"
"ENSG00000205581.11",8237.81818026169,0.148157085439044,0.126524720622455,1.17097342487828,0.241609459355979,0.607952469019148,"ENSG00000205581.11","ENSG00000205581","HMGN1"
"ENSG00000134375.11",1162.09257624598,0.203011666777451,0.173453170496195,1.17041196881382,0.24183522138631,0.608179346592207,"ENSG00000134375.11","ENSG00000134375","TIMM17A"
"ENSG00000071282.12",696.073319871501,-0.269810838023518,0.230556295063702,-1.17026012214921,0.241896304572565,0.608179346592207,"ENSG00000071282.12","ENSG00000071282","LMCD1"
"ENSG00000207775.1",1.47787371328193,-1.56906510654633,1.34089020706587,-1.17016672825119,0.241933879422005,0.608179346592207,"ENSG00000207775.1","ENSG00000207775","MIR548A1"
"ENSG00000289372.2",2.89002948342542,0.550944376045393,0.470714268623622,1.17044332999798,0.241822607110659,0.608179346592207,"ENSG00000289372.2","ENSG00000289372",NA
"ENSG00000230042.1",8.19211223285569,-0.473234139728129,0.404388088033849,-1.17024747694477,0.241901391834308,0.608179346592207,"ENSG00000230042.1","ENSG00000230042","AK3P3"
"ENSG00000071243.16",813.676508364088,0.16468326591541,0.140731709748046,1.17019303048506,0.241923296918272,0.608179346592207,"ENSG00000071243.16","ENSG00000071243","ING3"
"ENSG00000204147.11",135.009860546056,-0.389412750443706,0.332737021932795,-1.17033189809085,0.241867429992745,0.608179346592207,"ENSG00000204147.11","ENSG00000204147","ASAH2B"
"ENSG00000182117.7",3828.2170219144,0.165906156805248,0.141765962377106,1.17028201991059,0.241887495114989,0.608179346592207,"ENSG00000182117.7","ENSG00000182117","NOP10"
"ENSG00000102174.10",679.823155955538,0.430331422019571,0.367658337633697,1.17046555992514,0.241813665942072,0.608179346592207,"ENSG00000102174.10","ENSG00000102174","PHEX"
"ENSG00000146083.12",201.692031346413,0.198747718641851,0.169898328520497,1.16980384899945,0.242079914375515,0.608480989597492,"ENSG00000146083.12","ENSG00000146083","RNF44"
"ENSG00000186474.16",4.48323963164531,-2.489127089917,2.12797715304485,-1.16971513832063,0.242115624001419,0.608505288847711,"ENSG00000186474.16","ENSG00000186474","KLK12"
"ENSG00000198520.12",80.7789326476323,0.287700289574714,0.246016051225692,1.16943706779027,0.242227582617749,0.608721197617373,"ENSG00000198520.12","ENSG00000198520","ARMH1"
"ENSG00000171863.15",34895.9214596573,0.258969341114755,0.221484454362694,1.16924387248722,0.242305389640244,0.60878577788537,"ENSG00000171863.15","ENSG00000171863","RPS7"
"ENSG00000072121.17",10983.1163937459,0.207386359585978,0.177358621161758,1.16930520900268,0.242280685211676,0.60878577788537,"ENSG00000072121.17","ENSG00000072121","ZFYVE26"
"ENSG00000170153.11",473.012287196668,0.356740726287663,0.305170711444536,1.16898743198198,0.242408695038574,0.608979848217537,"ENSG00000170153.11","ENSG00000170153","RNF150"
"ENSG00000064763.12",592.83318950798,-0.40975259442305,0.35057124849689,-1.16881403189767,0.242478565692928,0.609089890989138,"ENSG00000064763.12","ENSG00000064763","FAR2"
"ENSG00000184508.12",122.613677573672,0.171326910691332,0.14661027787985,1.16858731303775,0.242569942232289,0.609253925636856,"ENSG00000184508.12","ENSG00000184508","HDDC3"
"ENSG00000104320.15",6657.16431005714,0.147989877677482,0.126658143585741,1.16841975958144,0.242637488366428,0.609292590346045,"ENSG00000104320.15","ENSG00000104320","NBN"
"ENSG00000166747.13",5201.64657102755,-0.0913487663385048,0.0781788582921147,-1.16845868990796,0.242621793132644,0.609292590346045,"ENSG00000166747.13","ENSG00000166747","AP1G1"
"ENSG00000117640.18",1133.75579140282,-0.15068690803529,0.128975252313207,-1.16833970341347,0.242669766226125,0.609305343969619,"ENSG00000117640.18","ENSG00000117640","MTFR1L"
"ENSG00000250896.1",21.9431097794745,0.374547427556177,0.32059791102442,1.16827781678106,0.24269472037684,0.609305343969619,"ENSG00000250896.1","ENSG00000250896",NA
"ENSG00000117713.21",12561.4284634628,0.150507707843564,0.128903320430258,1.16760148102619,0.2429675525277,0.609728260376141,"ENSG00000117713.21","ENSG00000117713","ARID1A"
"ENSG00000227722.2",7.80649402904163,-0.577344347702096,0.494394350044829,-1.16778103886047,0.242895098333279,0.609728260376141,"ENSG00000227722.2","ENSG00000227722",NA
"ENSG00000168268.11",1803.26091357037,-0.288523887260404,0.247099137146709,-1.16764425239211,0.242950292281911,0.609728260376141,"ENSG00000168268.11","ENSG00000168268","NT5DC2"
"ENSG00000183691.6",5.23674035511526,1.10799445147049,0.948904177088282,1.16765683851279,0.242945213357937,0.609728260376141,"ENSG00000183691.6","ENSG00000183691","NOG"
"ENSG00000134222.16",173.768715703417,0.259572325377714,0.222341631396486,1.16744814611366,0.243029437418069,0.6098177601328,"ENSG00000134222.16","ENSG00000134222","PSRC1"
"ENSG00000260894.1",61.610428525334,0.560259679578166,0.479927581432036,1.16738379133458,0.24305541385418,0.6098177601328,"ENSG00000260894.1","ENSG00000260894",NA
"ENSG00000119203.14",2455.76886004497,0.166389873767634,0.142587564569349,1.16693117152379,0.243238166369186,0.609873638321258,"ENSG00000119203.14","ENSG00000119203","CPSF3"
